"REPORTER","Reporter Country","PARTNER","Partner Country","COM_H3","Commodity","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"BRA","Brazil","PRY","Paraguay","8418","8418: Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading 84.15.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8418","8418: Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading 84.15.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8418","8418: Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading 84.15.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","8420","8420: Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","8420","8420: Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","8420","8420: Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","8420","8420: Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8420","8420: Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8420","8420: Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","8424","8424: Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","8424","8424: Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","8424","8424: Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting","2","Method used","2017","2017",4,,
"BRA","Brazil","PRY","Paraguay","8424","8424: Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting","2","Method used","2018","2018",4,,
"BRA","Brazil","PRY","Paraguay","8424","8424: Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting","2","Method used","2019","2019",4,,
"BRA","Brazil","PRY","Paraguay","8424","8424: Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","8425","8425: Pulley tackle and hoists other than skip hoists; winches and capstans; jacks.","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","8425","8425: Pulley tackle and hoists other than skip hoists; winches and capstans; jacks.","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","8425","8425: Pulley tackle and hoists other than skip hoists; winches and capstans; jacks.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","8425","8425: Pulley tackle and hoists other than skip hoists; winches and capstans; jacks.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8425","8425: Pulley tackle and hoists other than skip hoists; winches and capstans; jacks.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8425","8425: Pulley tackle and hoists other than skip hoists; winches and capstans; jacks.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2017","2017",4,,
"BRA","Brazil","PRY","Paraguay","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2018","2018",4,,
"BRA","Brazil","PRY","Paraguay","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2019","2019",4,,
"BRA","Brazil","PRY","Paraguay","8428","8428: Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics).","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","8431","8431: Parts suitable for use solely or principally with the machinery of headings 84.25 to 84.30.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","8431","8431: Parts suitable for use solely or principally with the machinery of headings 84.25 to 84.30.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","8431","8431: Parts suitable for use solely or principally with the machinery of headings 84.25 to 84.30.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","8431","8431: Parts suitable for use solely or principally with the machinery of headings 84.25 to 84.30.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8431","8431: Parts suitable for use solely or principally with the machinery of headings 84.25 to 84.30.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8431","8431: Parts suitable for use solely or principally with the machinery of headings 84.25 to 84.30.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","8438","8438: Machinery, not specified or included elsewhere in this Chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils.","2","Method used","2015","2015",18,,
"BRA","Brazil","PRY","Paraguay","8438","8438: Machinery, not specified or included elsewhere in this Chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils.","2","Method used","2016","2016",6,,
"BRA","Brazil","PRY","Paraguay","8438","8438: Machinery, not specified or included elsewhere in this Chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils.","2","Method used","2017","2017",19,,
"BRA","Brazil","PRY","Paraguay","8438","8438: Machinery, not specified or included elsewhere in this Chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils.","2","Method used","2018","2018",19,,
"BRA","Brazil","PRY","Paraguay","8438","8438: Machinery, not specified or included elsewhere in this Chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils.","2","Method used","2019","2019",19,,
"BRA","Brazil","PRY","Paraguay","8438","8438: Machinery, not specified or included elsewhere in this Chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils.","2","Method used","2020","2020",19,,
"BRA","Brazil","PRY","Paraguay","8441","8441: Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","8441","8441: Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","8441","8441: Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","8441","8441: Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8441","8441: Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8441","8441: Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","8447","8447: Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting.","2","Method used","2015","2015",18,,
"BRA","Brazil","PRY","Paraguay","8447","8447: Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting.","2","Method used","2016","2016",18,,
"BRA","Brazil","PRY","Paraguay","8447","8447: Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting.","2","Method used","2017","2017",18,,
"BRA","Brazil","PRY","Paraguay","8447","8447: Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting.","2","Method used","2018","2018",18,,
"BRA","Brazil","PRY","Paraguay","8447","8447: Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting.","2","Method used","2019","2019",6,,
"BRA","Brazil","PRY","Paraguay","8447","8447: Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting.","2","Method used","2020","2020",19,,
"BRA","Brazil","PRY","Paraguay","8448","8448: Auxiliary machinery for use with machines of heading 84.44, 84.45, 84.46 or 84.47 (for example, dobbies, Jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","8448","8448: Auxiliary machinery for use with machines of heading 84.44, 84.45, 84.46 or 84.47 (for example, dobbies, Jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","8448","8448: Auxiliary machinery for use with machines of heading 84.44, 84.45, 84.46 or 84.47 (for example, dobbies, Jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","8448","8448: Auxiliary machinery for use with machines of heading 84.44, 84.45, 84.46 or 84.47 (for example, dobbies, Jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8448","8448: Auxiliary machinery for use with machines of heading 84.44, 84.45, 84.46 or 84.47 (for example, dobbies, Jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8448","8448: Auxiliary machinery for use with machines of heading 84.44, 84.45, 84.46 or 84.47 (for example, dobbies, Jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines","2","Method used","2020","2020",5,,
